Time of feeding,Ingredients,Amount,Unit type,Baby's reaction
10/26/2019 7:50:18 PM,Oatmeal,1.7,oz,Like it!
10/26/2019 12:05:39 PM,Yogurt,2.5,oz,Like it!
10/26/2019 9:00:16 AM,"Bananas,Oatmeal,Other",1.5,oz,Like it!
10/26/2019 3:55:01 PM,"Chicken,Other",0.3,oz,Hate it!
10/25/2019 6:10:52 PM,"Chicken,Other",3.2,oz,Like it!
10/25/2019 12:15:24 PM,Oatmeal,2.8,oz,Like it!
10/25/2019 3:50:21 PM,Yogurt,3.5,oz,Hate it!
10/25/2019 11:00:19 AM,"Kale,Avocados,Applesauce",1.5,oz,Like it!
10/25/2019 9:55:05 AM,Oatmeal,1.95,oz,Love it!
10/25/2019 10:05:22 AM,"Kale,Avocados,Applesauce",2.4,oz,Like it!
10/24/2019 3:00:46 PM,Oatmeal,2.1,oz,Like it!
10/24/2019 6:10:05 PM,Oatmeal,1.1,oz,Hate it!
10/24/2019 3:10:05 PM,Yogurt,5.3,oz,Like it!
10/24/2019 12:15:22 PM,"Beef,Other",4.0,oz,Like it!
10/24/2019 12:30:55 PM,Oatmeal,2.1,oz,Like it!
10/24/2019 10:00:24 AM,"Pears,Peaches,Strawberries",3.5,oz,Like it!
10/23/2019 3:25:19 PM,Yogurt,4.0,oz,Like it!
10/23/2019 6:02:32 PM,Oatmeal,2.1,oz,Like it!
10/23/2019 9:45:36 AM,"Pears,Peaches,Strawberries",3.5,oz,Like it!
10/23/2019 12:15:23 PM,Oatmeal,2.0,oz,Like it!
10/23/2019 3:15:02 PM,Oatmeal,2.0,oz,Like it!
10/22/2019 3:10:40 PM,Yogurt,2.5,oz,Like it!
10/22/2019 8:45:45 AM,Oatmeal,1.0,oz,Like it!
10/22/2019 12:00:34 PM,"Beef,Other",4.0,oz,Like it!
10/22/2019 12:25:08 PM,Yogurt,2.5,oz,Like it!
10/22/2019 3:05:03 PM,Oatmeal,2.0,oz,Like it!
10/22/2019 12:10:23 PM,Oatmeal,2.0,oz,Like it!
10/22/2019 9:30:54 AM,"Pears,Peaches,Strawberries",3.5,oz,Like it!
10/22/2019 5:55:08 PM,"Applesauce,Other",2.0,oz,Like it!
10/21/2019 5:35:58 PM,Oatmeal,1.8,oz,Like it!
10/21/2019 9:30:51 AM,"Applesauce,Carrots,Mango",2.5,oz,Like it!
10/21/2019 3:15:51 PM,Yogurt,2.0,oz,Hate it!
10/21/2019 8:28:07 AM,Oatmeal,1.2,oz,Like it!
10/21/2019 12:00:53 PM,"Beef,Other",4.0,oz,Like it!
10/21/2019 12:40:18 PM,Oatmeal,2.5,oz,Like it!
10/21/2019 6:10:40 PM,"Applesauce,Kale,Avocados",1.5,oz,Like it!
10/20/2019 11:52:49 AM,"Bananas,Oatmeal,Other",2.5,oz,Like it!
10/20/2019 3:50:45 PM,"Applesauce,Other,Oatmeal",1.5,oz,Hate it!
10/20/2019 9:30:57 AM,Yogurt,0.3,oz,Hate it!
10/20/2019 9:02:26 AM,Oatmeal,0.5,oz,Hate it!
10/20/2019 11:35:34 AM,Oatmeal,0.8,oz,Hate it!
10/19/2019 3:38:35 PM,Yogurt,1.2,oz,Hate it!
10/19/2019 5:37:19 PM,Oatmeal,3.5,oz,Love it!
10/19/2019 10:32:08 AM,"Applesauce,Other",1.2,oz,Like it!
10/19/2019 6:45:24 PM,"Applesauce,Carrots,Mango",3.2,oz,Like it!
10/18/2019 4:10:13 PM,Yogurt,0.8,oz,Like it!
10/18/2019 9:48:43 AM,"Applesauce,Kale,Avocados",2.75,oz,Like it!
10/18/2019 8:34:44 AM,Oatmeal,0.9,oz,Like it!
10/18/2019 3:55:30 PM,Oatmeal,1.5,oz,Like it!
10/18/2019 6:35:24 PM,"Applesauce,Kale,Avocados",1.0,oz,Like it!
10/18/2019 12:32:39 PM,Oatmeal,3.4,oz,Like it!
10/18/2019 9:43:47 AM,Oatmeal,1.0,oz,Like it!
10/18/2019 6:45:24 PM,Oatmeal,1.2,oz,Like it!
10/17/2019 12:45:05 PM,Oatmeal,5.4,oz,Like it!
10/17/2019 7:10:03 PM,"Bananas,Other,Oatmeal",3.75,oz,Love it!
10/17/2019 12:55:38 PM,"Chicken,Other",4.0,oz,Like it!
10/17/2019 9:45:24 AM,"Applesauce,Carrots,Mango",3.5,oz,Like it!
10/17/2019 3:30:12 PM,Yogurt,5.3,oz,Like it!
10/16/2019 12:30:40 PM,Oatmeal,3.5,oz,Like it!
10/16/2019 8:03:21 AM,Oatmeal,1.2,oz,Like it!
10/16/2019 12:55:15 PM,"Chicken,Other",4.0,oz,Like it!
10/16/2019 3:30:37 PM,Yogurt,5.0,oz,Like it!
10/16/2019 9:30:40 AM,"Applesauce,Carrots,Mango",3.5,oz,Like it!
10/16/2019 6:24:31 PM,"Applesauce,Blueberries,Spinach",3.0,oz,Love it!
10/15/2019 12:45:47 PM,"Chicken,Other",4.0,oz,Like it!
10/15/2019 3:30:22 PM,Yogurt,5.3,oz,Like it!
10/15/2019 9:45:01 AM,"Applesauce,Carrots,Mango",3.5,oz,Like it!
10/15/2019 5:53:12 PM,Oatmeal,4.0,oz,Love it!
10/15/2019 5:58:19 PM,"Applesauce,Blueberries,Spinach",3.2,oz,Love it!
10/15/2019 8:12:11 AM,Oatmeal,0.4,oz,Hate it!
10/14/2019 5:00:44 PM,"Applesauce,Blueberries,Spinach",3.2,oz,Love it!
10/14/2019 3:30:03 PM,"Other,Beef",4.0,oz,Like it!
10/14/2019 9:45:53 AM,"Applesauce,Carrots,Mango",3.5,oz,Like it!
10/14/2019 6:04:24 PM,"Chicken,Other",3.3,oz,Love it!
10/14/2019 12:45:41 PM,Oatmeal,5.4,oz,Like it!
10/14/2019 5:25:25 PM,Bananas,0.1,oz,Hate it!
10/13/2019 4:10:34 PM,Chicken,1.8,oz,Hate it!
10/13/2019 12:39:36 PM,"Bananas,Blueberries,Green beans",2.1,oz,Like it!
10/13/2019 4:01:40 PM,"Bananas,Blueberries",1.7,oz,Hate it!
10/13/2019 9:10:17 AM,"Carrots,Applesauce,Mango",3.0,oz,Like it!
10/13/2019 9:44:05 AM,Oatmeal,0.3,oz,Hate it!
10/13/2019 5:45:55 PM,Yogurt,2.0,oz,Like it!
10/12/2019 12:53:48 PM,Oatmeal,2.5,oz,Like it!
10/12/2019 6:04:02 PM,Yogurt,5.0,oz,Love it!
10/12/2019 11:56:25 AM,"Pears,Strawberries,Guava",1.2,oz,Love it!
10/12/2019 4:20:16 PM,Oatmeal,2.9,oz,Like it!
10/12/2019 10:00:40 AM,"Pears,Strawberries,Guava",2.5,oz,Love it!
10/12/2019 12:01:57 PM,"Chicken,Other",3.5,oz,Like it!
10/11/2019 3:51:01 PM,Chicken,1.4,oz,Like it!
10/11/2019 8:36:23 AM,Oatmeal,1.25,oz,Like it!
10/11/2019 9:05:20 AM,"Applesauce,Blueberries,Spinach",3.0,oz,Like it!
10/11/2019 10:28:01 AM,Oatmeal,3.3,oz,Like it!
10/11/2019 6:18:42 PM,Yogurt,2.0,oz,Like it!
10/11/2019 3:58:35 PM,Yogurt,3.1,oz,Like it!
10/11/2019 12:49:29 PM,Chicken,2.2,oz,Like it!
10/10/2019 12:55:49 PM,"Applesauce,Blueberries,Spinach",3.5,oz,Like it!
10/10/2019 3:30:58 PM,Yogurt,5.3,oz,Like it!
10/10/2019 9:55:48 AM,"Applesauce,Carrots,Mango",3.5,oz,Like it!
10/10/2019 8:01:03 AM,Oatmeal,1.0,oz,Like it!
10/10/2019 6:58:07 PM,"Pears,Peaches,Strawberries",3.25,oz,Love it!
10/10/2019 5:10:01 PM,Oatmeal,2.6,oz,Love it!
10/10/2019 6:50:01 PM,Oatmeal,1.8,oz,Love it!
10/09/2019 11:35:36 AM,Oatmeal,2.65,oz,Love it!
10/09/2019 5:47:09 PM,Yogurt,5.2,oz,Love it!
10/09/2019 9:40:12 AM,"Applesauce,Mango,Carrots",3.2,oz,Love it!
10/09/2019 11:57:18 AM,Oatmeal,2.65,oz,Love it!
10/08/2019 5:10:28 PM,"Applesauce,Carrots,Mango",2.65,oz,Love it!
10/08/2019 4:55:27 PM,Oatmeal,2.2,oz,Love it!
10/08/2019 8:35:30 AM,"Applesauce,Carrots,Mango",0.5,oz,Love it!
10/08/2019 12:45:28 PM,"Applesauce,Carrots,Spinach",3.5,oz,Like it!
10/08/2019 3:30:00 PM,Yogurt,5.3,oz,Like it!
10/08/2019 10:00:34 AM,"Applesauce,Carrots,Mango",3.5,oz,Like it!
10/07/2019 3:30:29 PM,Yogurt,4.0,oz,Like it!
10/07/2019 5:45:36 PM,"Applesauce,Carrots,Mango",3.0,oz,Like it!
10/07/2019 5:40:57 PM,Oatmeal,1.0,oz,Like it!
10/07/2019 9:45:30 AM,"Applesauce,Carrots,Spinach",3.5,oz,Like it!
10/07/2019 6:56:58 PM,Oatmeal,0.7,oz,Like it!
10/07/2019 12:45:08 PM,"Applesauce,Carrots,Mango",3.5,oz,Like it!
10/06/2019 8:20:14 AM,Oatmeal,1.0,oz,Like it!
10/06/2019 12:01:50 PM,Yogurt,1.6,oz,Like it!
10/06/2019 9:45:59 AM,"Applesauce,Other,Strawberries,Spinach",3.2,oz,Love it!
10/06/2019 11:35:19 AM,Yogurt,1.9,oz,Like it!
10/06/2019 4:40:45 PM,Oatmeal,1.0,oz,Like it!
10/06/2019 4:58:49 PM,"Applesauce,Carrots,Blueberries,Yogurt",2.9,oz,Like it!
10/06/2019 4:00:58 PM,Yogurt,0.8,oz,Hate it!
10/06/2019 7:19:46 PM,"Applesauce,Carrots,Spinach",0.1,oz,Hate it!
10/05/2019 3:32:30 PM,"Carrots,Applesauce,Mango",3.2,oz,Love it!
10/05/2019 3:26:58 PM,"Oatmeal,Other",0.15,oz,Hate it!
10/05/2019 11:42:49 AM,Yogurt,5.1,oz,Love it!
10/05/2019 6:40:13 PM,Oatmeal,0.6,oz,Like it!
10/05/2019 8:35:43 AM,"Beef,Pork",0.5,oz,Hate it!
10/05/2019 7:30:40 PM,"Applesauce,Other,Strawberries,Spinach",3.0,oz,Love it!
10/05/2019 8:43:57 AM,"Applesauce,Carrots,Blueberries",3.2,oz,Like it!
10/04/2019 4:22:45 PM,"Beef,Pork",0.45,oz,Hate it!
10/04/2019 11:47:18 AM,"Applesauce,Carrots,Blueberries",3.85,oz,Love it!
10/04/2019 8:20:48 AM,"Pears,Peaches,Strawberries",2.5,oz,Like it!
10/04/2019 11:33:08 AM,"Beef,Pork",0.5,oz,Like it!
10/04/2019 11:29:22 AM,"Pears,Peaches,Strawberries",0.8,oz,Love it!
10/04/2019 10:46:03 AM,Oatmeal,0.4,oz,Hate it!
10/04/2019 5:20:04 PM,Yogurt,4.5,oz,Love it!
10/04/2019 6:27:11 PM,"Beef,Pork",1.0,oz,Like it!
10/03/2019 6:26:50 PM,"Beef,Pork",1.15,oz,Like it!
10/03/2019 4:53:10 PM,"Carrots,Applesauce,Blueberries",3.9,oz,Love it!
10/03/2019 9:45:28 AM,"Applesauce,Blueberries,Spinach",3.5,oz,Like it!
10/03/2019 12:45:22 PM,"Applesauce,Mango,Carrots,Kale",3.5,oz,Like it!
10/03/2019 4:49:53 PM,Rice cereal,1.2,oz,Love it!
10/03/2019 7:01:39 PM,Oatmeal,2.0,oz,Like it!
10/03/2019 8:04:32 AM,Rice cereal,2.5,oz,Like it!
10/02/2019 9:26:15 AM,"Applesauce,Spinach,Blueberries",3.2,oz,Love it!
10/02/2019 6:03:10 PM,Rice cereal,2.0,oz,Like it!
10/02/2019 1:00:25 PM,"Applesauce,Carrots,Mango",3.5,oz,Love it!
10/02/2019 9:55:59 AM,Oatmeal,0.8,oz,Like it!
10/02/2019 12:20:32 PM,Oatmeal,1.8,oz,Like it!
10/02/2019 5:30:44 PM,Oatmeal,2.3,oz,Like it!
10/02/2019 7:29:13 PM,Oatmeal,2.4,oz,Like it!
10/01/2019 3:30:18 PM,"Beef,Other",4.0,oz,Like it!
10/01/2019 9:45:19 AM,"Applesauce,Carrots,Spinach",3.5,oz,Like it!
10/01/2019 12:30:34 PM,Oatmeal,3.0,oz,Like it!
09/30/2019 12:45:15 PM,"Apricots,Chicken",4.0,oz,Like it!
09/30/2019 5:13:53 PM,Oatmeal,2.5,oz,Love it!
09/30/2019 4:35:23 PM,Oatmeal,5.0,oz,Love it!
09/30/2019 5:24:18 PM,"Applesauce,Carrots,Spinach",3.2,oz,Love it!
09/30/2019 9:45:36 AM,"Pears,Peaches,Strawberries",3.5,oz,Like it!
09/29/2019 3:33:24 PM,"Pears,Carrots,Blueberries",1.5,oz,Like it!
09/29/2019 6:04:21 PM,Oatmeal,2.0,oz,Love it!
09/29/2019 12:29:16 PM,"Pears,Carrots,Blueberries",3.0,oz,Like it!
09/29/2019 8:55:25 AM,Oatmeal,2.6,oz,Like it!
09/29/2019 5:14:57 PM,Oatmeal,1.15,oz,Like it!
09/29/2019 10:58:46 AM,"Applesauce,Carrots,Mango",3.2,oz,Love it!
09/28/2019 12:28:54 PM,"Applesauce,Carrots,Blueberries,Yogurt",1.75,oz,Love it!
09/28/2019 8:55:42 AM,"Applesauce,Carrots,Mango,Kale",0.8,oz,Like it!
09/28/2019 5:52:39 PM,"Applesauce,Carrots,Blueberries,Yogurt",0.6,oz,Like it!
09/28/2019 6:38:09 PM,Oatmeal,2.0,oz,Love it!
09/28/2019 3:50:50 PM,"Applesauce,Carrots,Blueberries,Yogurt",1.1,oz,Like it!
09/28/2019 10:37:07 AM,"Applesauce,Carrots,Mango,Kale",1.0,oz,Like it!
09/28/2019 12:15:02 PM,"Applesauce,Carrots,Mango,Kale,Peas",1.5,oz,Like it!
09/27/2019 10:25:36 AM,"Mango,Applesauce,Carrots,Kale",3.3,oz,Love it!
09/27/2019 5:50:25 PM,"Pears,Carrots,Blueberries",0.6,oz,Like it!
09/27/2019 4:20:27 PM,"Pears,Carrots,Blueberries",1.0,oz,Like it!
09/27/2019 2:45:23 PM,"Pears,Carrots,Blueberries",1.7,oz,Love it!
09/27/2019 12:12:46 PM,"Applesauce,Other,Spinach,Strawberries",1.15,oz,Love it!
09/27/2019 10:49:08 AM,"Applesauce,Other,Spinach,Strawberries",2.2,oz,Love it!
09/26/2019 9:35:07 AM,"Applesauce,Mango,Carrots",3.5,oz,Like it!
09/26/2019 12:45:58 PM,"Applesauce,Blueberries,Spinach",3.5,oz,Like it!
09/26/2019 12:55:15 PM,Avocados,2.0,oz,Like it!
09/25/2019 12:35:06 PM,"Applesauce,Mango,Carrots",4.0,oz,Like it!
09/25/2019 5:45:04 PM,Avocados,0.3,oz,Like it!
09/25/2019 9:50:27 AM,"Blueberries,Spinach,Applesauce",3.5,oz,Like it!
09/24/2019 12:45:50 PM,"Applesauce,Blueberries,Spinach",3.5,oz,Like it!
09/24/2019 10:00:15 AM,Avocados,1.5,oz,Like it!
09/23/2019 10:00:00 AM,Avocados,1.5,oz,Like it!
09/23/2019 12:30:23 PM,"Applesauce,Blueberries,Spinach",3.5,oz,Like it!
09/22/2019 6:14:22 PM,"Applesauce,Carrots,Mango",1.8,oz,Like it!
09/22/2019 11:02:29 AM,"Pears,Peaches,Strawberries",1.4,oz,Love it!
09/22/2019 3:31:09 PM,"Applesauce,Carrots,Mango",0.5,oz,Like it!
09/22/2019 10:16:28 AM,Rice cereal,1.0,oz,Like it!
09/22/2019 11:08:31 AM,"Applesauce,Carrots,Mango",0.4,oz,Like it!
09/21/2019 7:48:06 PM,Rice cereal,0.3,oz,Hate it!
09/21/2019 8:30:27 AM,Rice cereal,0.8,oz,Like it!
09/21/2019 12:03:48 PM,"Pears,Peaches,Strawberries",3.4,oz,Love it!
09/21/2019 4:32:52 PM,"Pears,Peaches,Strawberries",0.8,oz,Like it!
09/20/2019 10:55:23 AM,"Chicken,Other",0.6,oz,Like it!
09/20/2019 3:50:34 PM,"Chicken,Other",0.35,oz,Like it!
09/20/2019 8:35:02 AM,"Chicken,Other",0.4,oz,Like it!
09/19/2019 10:00:10 AM,Avocados,0.5,oz,Like it!
09/19/2019 12:30:54 PM,"Chicken,Other",3.0,oz,Like it!
09/19/2019 3:40:40 PM,"Chicken,Other",1.0,oz,Like it!
09/18/2019 12:45:39 PM,Avocados,1.5,oz,Like it!
09/18/2019 5:30:39 PM,Rice cereal,1.5,oz,Like it!
09/18/2019 9:55:29 AM,"Chicken,Other",2.5,oz,Like it!
09/17/2019 9:45:27 AM,"Beef,Other",3.0,oz,Like it!
09/17/2019 12:30:10 PM,"Chicken,Other",4.0,oz,Like it!
09/16/2019 9:45:16 AM,"Beef,Other",4.0,oz,Like it!
09/16/2019 12:45:59 PM,"Beef,Other",3.0,oz,Like it!
09/15/2019 11:50:09 AM,"Bananas,Other",0.9,oz,Like it!
09/14/2019 7:15:41 PM,"Bananas,Other,Blueberries",0.5,oz,Like it!
09/14/2019 9:45:23 AM,"Chicken,Other",0.8,oz,Like it!
09/14/2019 12:45:26 PM,"Bananas,Other,Blueberries",1.8,oz,Love it!
09/13/2019 5:27:03 PM,"Chicken,Other",0.3,oz,Hate it!
09/13/2019 12:50:39 PM,"Chicken,Other",0.35,oz,Hate it!
09/13/2019 3:55:06 PM,"Chicken,Other",0.4,oz,Like it!
09/13/2019 10:15:00 AM,"Chicken,Other",0.5,oz,Hate it!
09/12/2019 12:45:45 PM,"Chicken,Apricots",4.0,oz,Like it!
09/12/2019 9:45:14 AM,Avocados,1.5,oz,Like it!
09/11/2019 9:45:59 AM,"Chicken,Apricots",2.5,oz,Like it!
09/11/2019 3:45:33 PM,Avocados,1.3,oz,Like it!
09/11/2019 12:45:10 PM,"Sweet potatoes,Bananas,Other",3.75,oz,Like it!
09/10/2019 12:40:26 PM,Avocados,2.2,oz,Like it!
09/10/2019 10:30:41 AM,"Chicken,Apricots",2.3,oz,Like it!
09/09/2019 12:30:44 PM,"Applesauce,Beef",2.0,oz,Like it!
09/09/2019 10:00:01 AM,"Applesauce,Beef",2.0,oz,Like it!
09/08/2019 8:40:30 AM,Rice cereal,0.6,oz,Like it!
09/08/2019 12:00:23 PM,"Beef,Applesauce",1.5,oz,Love it!
09/07/2019 3:50:33 PM,Cheerios,0.1,oz,Like it!
09/07/2019 3:35:23 PM,"Beef,Applesauce",1.65,oz,Love it!
09/06/2019 3:45:12 PM,"Beef,Applesauce",2.1,oz,Love it!
09/06/2019 8:50:19 AM,Avocados,0.6,oz,Like it!
09/06/2019 11:47:00 AM,Avocados,0.15,oz,Like it!
09/05/2019 3:30:28 PM,"Apricots,Chicken",1.5,oz,Like it!
09/05/2019 12:45:12 PM,Avocados,2.0,oz,Like it!
09/05/2019 9:45:50 AM,"Apricots,Chicken",2.0,oz,Like it!
09/04/2019 3:50:11 PM,"Apricots,Chicken",1.7,oz,Like it!
09/04/2019 5:50:39 PM,Avocados,0.35,oz,Like it!
09/03/2019 4:45:24 PM,"Apricots,Chicken",0.5,oz,Like it!
09/03/2019 8:05:21 AM,Rice cereal,0.3,oz,Hate it!
09/03/2019 12:30:26 PM,"Apricots,Chicken",1.45,oz,Love it!
09/02/2019 8:35:10 AM,"Apricots,Chicken",0.1,oz,Hate it!
09/01/2019 9:30:40 AM,"Chicken,Peas",0.5,oz,Like it!
09/01/2019 5:28:56 PM,"Apricots,Chicken",0.3,oz,Like it!
09/01/2019 7:59:12 AM,Rice cereal,0.5,oz,Like it!
09/01/2019 11:05:20 AM,Avocados,1.0,oz,Love it!
09/01/2019 11:45:40 AM,Mac & cheese,0.2,oz,Like it!
09/01/2019 3:15:23 PM,"Peas,Chicken",0.35,oz,Like it!
09/01/2019 3:30:49 PM,Bananas,0.1,oz,Like it!
08/31/2019 9:11:59 AM,Oatmeal,0.5,oz,Hate it!
08/30/2019 12:10:25 PM,"Apricots,Sweet potatoes,Bananas",3.05,oz,Love it!
08/30/2019 8:40:47 AM,Rice cereal,0.2,oz,Hate it!
08/29/2019 5:37:38 PM,Rice cereal,0.3,oz,Hate it!
08/29/2019 9:15:28 AM,Rice cereal,0.2,oz,Hate it!
08/28/2019 9:35:27 AM,"Apricots,Chicken",2.0,oz,Love it!
08/28/2019 5:30:34 PM,Avocados,0.1,oz,Hate it!
08/27/2019 11:50:45 AM,"Apricots,Sweet potatoes,Bananas",1.0,oz,Like it!
08/27/2019 6:00:43 PM,"Apricots,Chicken",1.5,oz,Love it!
08/25/2019 4:20:44 PM,"Applesauce,Beef",0.1,oz,Hate it!
08/25/2019 4:41:43 PM,"Apricots,Sweet potatoes,Bananas",0.5,oz,Like it!
08/25/2019 6:15:32 PM,Rice cereal,0.25,oz,Hate it!
08/24/2019 5:26:41 PM,"Apricots,Sweet potatoes,Bananas",0.7,oz,Love it!
08/23/2019 8:51:47 AM,"Applesauce,Beef",0.3,oz,Hate it!
08/23/2019 5:20:39 PM,Rice cereal,1.2,oz,Like it!
08/23/2019 8:40:46 AM,"Apricots,Sweet potatoes,Chicken",0.2,oz,Like it!
08/22/2019 4:48:54 PM,"Apricots,Chicken",0.65,oz,Like it!
08/22/2019 1:15:59 PM,"Apricots,Chicken",1.6,oz,Love it!
08/21/2019 4:43:41 PM,"Apricots,Chicken",1.0,oz,Like it!
08/20/2019 4:45:38 PM,Oatmeal,0.5,oz,Like it!
08/19/2019 5:06:04 PM,"Pears,Peas,Broccoli",0.2,oz,Hate it!
08/18/2019 5:40:44 PM,"Pears,Peas,Broccoli",0.2,oz,Hate it!
08/17/2019 5:01:36 PM,Oatmeal,0.2,oz,Hate it!
08/14/2019 5:47:18 PM,"Bananas,Blueberries,Other",0.25,oz,Like it!
08/10/2019 8:15:28 AM,"Pears,Peas,Broccoli",0.1,oz,Hate it!
08/09/2019 8:21:03 AM,"Pears,Peas,Broccoli",0.1,oz,Hate it!
08/09/2019 3:52:13 PM,"Pears,Peas,Broccoli",0.2,oz,Hate it!
08/06/2019 8:00:15 AM,"Pears,Mango,Spinach",0.9,oz,Like it!
08/05/2019 7:56:17 AM,Oatmeal,0.1,oz,Hate it!
08/05/2019 8:01:34 AM,"Apricots,Pumpkin,Chicken",0.5,oz,Like it!
08/05/2019 5:10:59 PM,"Chicken,Apricots,Melons",0.6,oz,Like it!
08/04/2019 5:40:14 PM,"Apricots,Chicken",1.75,oz,Love it!
08/04/2019 8:03:06 AM,Yogurt,0.5,oz,Hate it!
08/03/2019 5:45:22 PM,"Pears,Peas,Broccoli",1.5,oz,Like it!
08/03/2019 1:00:27 PM,Oatmeal,0.5,oz,Like it!
08/03/2019 8:06:27 AM,"Pears,Peas,Broccoli",1.1,oz,Love it!
08/02/2019 8:04:57 AM,Rice cereal,0.4,oz,Like it!
08/02/2019 5:40:48 PM,Oatmeal,1.0,oz,Like it!
08/01/2019 8:10:34 AM,Yogurt,0.4,oz,Like it!
08/01/2019 4:40:12 PM,"Apricots,Sweet potatoes,Bananas",1.0,oz,Like it!
07/31/2019 6:20:07 PM,"Apricots,Sweet potatoes,Bananas",1.35,oz,Love it!
07/31/2019 8:05:54 AM,Yogurt,1.0,oz,Like it!
07/30/2019 1:25:51 PM,Rice cereal,0.7,oz,Hate it!
07/30/2019 8:10:06 AM,Yogurt,1.0,oz,Like it!
07/30/2019 5:55:35 PM,"Apricots,Sweet potatoes,Bananas",1.5,oz,Love it!
07/29/2019 8:20:59 AM,Yogurt,1.5,oz,Like it!
07/29/2019 6:24:39 PM,"Pears,Mango,Spinach",1.55,oz,Like it!
07/28/2019 5:15:39 PM,"Pears,Mango,Spinach",2.15,oz,Love it!
07/28/2019 8:10:53 AM,Yogurt,1.2,oz,Like it!
07/27/2019 7:40:09 PM,"Bananas,Blueberries,Other",1.3,oz,Love it!
07/27/2019 1:30:53 PM,"Bananas,Blueberries,Other",1.4,oz,Love it!
07/26/2019 1:20:21 PM,Oatmeal,0.5,oz,Like it!
07/26/2019 5:00:48 PM,"Bananas,Other,Blueberries",1.0,oz,Love it!
07/25/2019 12:25:49 PM,Rice cereal,0.2,oz,Hate it!
07/25/2019 12:30:05 PM,"Pears,Peas,Broccoli",0.8,oz,Like it!
07/25/2019 3:32:54 PM,"Pears,Peas,Broccoli",0.6,oz,Love it!
07/25/2019 8:30:45 AM,Yogurt,0.7,oz,Like it!
07/24/2019 12:40:31 PM,"Sweet potatoes,Bananas,Apricots",1.2,oz,Love it!
07/24/2019 8:47:48 AM,Yogurt,1.0,oz,Like it!
07/23/2019 1:35:21 PM,Rice cereal,1.5,oz,Like it!
07/23/2019 8:15:39 AM,Yogurt,0.4,oz,Hate it!
07/22/2019 5:20:55 PM,"Pears,Peas,Broccoli",1.2,oz,Love it!
07/22/2019 8:20:03 AM,Yogurt,1.1,oz,Like it!
07/22/2019 4:25:33 PM,Oatmeal,0.7,oz,Like it!
07/21/2019 8:30:24 AM,Yogurt,1.0,oz,Like it!
07/21/2019 5:15:16 PM,"Pears,Mango,Spinach",0.85,oz,Love it!
07/21/2019 5:21:13 PM,"Pears,Peas,Broccoli",0.75,oz,Love it!
07/20/2019 8:15:26 AM,Yogurt,1.0,oz,Like it!
07/20/2019 3:55:09 PM,Oatmeal,1.8,oz,Love it!
07/20/2019 5:30:39 PM,"Pears,Mango,Spinach",1.4,oz,Love it!
07/19/2019 6:00:42 PM,"Mango,Pears,Spinach",1.4,oz,Love it!
07/19/2019 11:00:06 AM,"Apricots,Sweet potatoes,Bananas",1.3,oz,Like it!
07/19/2019 8:20:12 AM,Yogurt,1.0,oz,Like it!
07/18/2019 9:15:08 AM,Prunes,1.0,oz,Love it!
07/18/2019 5:00:38 PM,Prunes,0.7,oz,Love it!
07/18/2019 9:00:18 AM,Yogurt,0.65,oz,Like it!
07/18/2019 5:10:47 PM,Oatmeal,1.0,oz,Like it!
07/17/2019 9:25:33 AM,Yogurt,1.0,oz,Like it!
07/17/2019 6:05:24 PM,Oatmeal,0.5,oz,Like it!
07/17/2019 4:22:25 PM,Yogurt,0.5,oz,Like it!
07/16/2019 11:37:18 AM,Prunes,1.0,oz,Like it!
07/15/2019 12:15:46 PM,"Pears,Mango",1.4,oz,Love it!
07/15/2019 1:20:10 PM,Oatmeal,0.3,oz,Hate it!
07/14/2019 4:45:17 PM,"Pears,Mango",0.8,oz,Like it!
07/13/2019 4:05:47 PM,Sweet potatoes,2.1,oz,Love it!
07/12/2019 11:35:19 AM,"Pears,Other,Peas",0.4,oz,Hate it!
07/12/2019 4:02:39 PM,Sweet potatoes,0.6,oz,Like it!
07/11/2019 2:50:57 PM,"Pears,Peas,Other",0.4,oz,Hate it!
07/10/2019 3:20:30 PM,"Pears,Other,Peas",0.3,oz,Hate it!
07/09/2019 1:10:15 PM,"Applesauce,Blueberries,Oatmeal",0.7,oz,Like it!
07/08/2019 9:20:57 AM,"Pears,Peas,Other",0.2,oz,Hate it!
07/07/2019 9:30:22 AM,"Applesauce,Blueberries,Oatmeal",0.5,oz,Like it!
07/05/2019 11:05:12 AM,"Blueberries,Applesauce,Oatmeal",0.5,oz,Like it!
07/04/2019 1:40:27 PM,"Blueberries,Applesauce,Oatmeal",0.25,oz,Hate it!
07/04/2019 1:30:57 PM,Sweet potatoes,0.4,oz,Love it!
07/03/2019 6:45:41 PM,Sweet potatoes,0.5,oz,Love it!
07/03/2019 11:15:42 AM,Sweet potatoes,0.7,oz,Love it!
07/02/2019 8:50:26 AM,Sweet potatoes,0.1,oz,Like it!
06/29/2019 1:20:55 PM,Sweet potatoes,1.0,oz,Like it!
06/29/2019 4:25:08 PM,Oatmeal,0.1,oz,Hate it!
06/28/2019 1:35:43 PM,Carrots,1.2,oz,Love it!
06/27/2019 3:12:53 PM,Carrots,1.2,oz,Love it!
06/26/2019 2:57:55 PM,Carrots,1.2,oz,Love it!
06/25/2019 2:35:37 PM,Carrots,0.75,oz,Like it!
06/21/2019 1:25:28 PM,Pears,0.2,oz,Like it!
